num_pipeline__ContractRisk,cat_pipeline__Contract_Month-to-month,num_pipeline__MonthlyChargePerService,num_pipeline__tenure,cat_pipeline__TechSupport_No,cat_pipeline__Contract_Two year,cat_pipeline__TenureGroup_New,cat_pipeline__OnlineSecurity_No,num_pipeline__MonthlyCharges,cat_pipeline__InternetService_Fiber optic,num_pipeline__IsLongTermCustomer,cat_pipeline__OnlineBackup_No,cat_pipeline__TenureGroup_Very_Loyal,num_pipeline__TotalCharges,cat_pipeline__PaymentMethod_Electronic check,num_pipeline__TotalServices,cat_pipeline__TechSupport_Yes,cat_pipeline__DeviceProtection_No,cat_pipeline__InternetService_No,num_pipeline__HasSecurityServices,cat_pipeline__Dependents_No,num_pipeline__HasFamily,cat_pipeline__OnlineSecurity_Yes,cat_pipeline__Contract_One year,num_pipeline__SeniorCitizen,cat_pipeline__PaperlessBilling_No,cat_pipeline__StreamingMovies_No,cat_pipeline__Partner_No,cat_pipeline__StreamingTV_No,cat_pipeline__PaymentMethod_Bank transfer (automatic),cat_pipeline__TenureGroup_Loyal,cat_pipeline__TenureGroup_Regular,cat_pipeline__StreamingTV_Yes,cat_pipeline__PaymentMethod_Credit card (automatic),cat_pipeline__PaymentMethod_Mailed check,cat_pipeline__StreamingMovies_Yes,cat_pipeline__OnlineBackup_Yes,cat_pipeline__MultipleLines_Yes,num_pipeline__HasStreamingServices,num_pipeline__PaperlessAutoPay,cat_pipeline__gender_Female,cat_pipeline__DeviceProtection_Yes,cat_pipeline__PhoneService_No,cat_pipeline__MultipleLines_No,cat_pipeline__InternetService_DSL,Churn
-1.5693888734262953,0.0,3.227935515993185,0.9164859351332638,1.0,1.0,0.0,1.0,0.1367174442137754,1.0,0.8873762157187617,1.0,1.0,0.6767103637943483,0.0,-0.9339920592758166,0.0,1.0,0.0,-0.8570915419778968,0.0,0.9303563370597766,0.0,0.0,-0.4417729543927776,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0010655304035032,1.7259239726366955,1.0,0.0,0.0,1.0,0.0,0
0.8277744484887779,1.0,-0.0540839519985651,-0.0604517009929918,1.0,0.0,0.0,0.0,0.6576988836659831,1.0,0.8873762157187617,1.0,0.0,0.1370210455949345,0.0,0.3586982278090057,0.0,0.0,0.0,1.16673651648961,1.0,-1.0748569770162684,1.0,0.0,-0.4417729543927776,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0010655304035032,1.7259239726366955,1.0,1.0,0.0,0.0,0.0,0
0.8277744484887779,1.0,0.1326596877164705,-0.1825689055087738,1.0,0.0,0.0,1.0,-0.9633166142474144,0.0,0.8873762157187617,1.0,0.0,-0.5829232755224499,1.0,-0.9339920592758166,0.0,1.0,0.0,-0.8570915419778968,0.0,0.9303563370597766,0.0,0.0,2.2636062032690805,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99893560374307,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0
-1.5693888734262953,0.0,0.3194033274315061,-0.6710377235719016,0.0,1.0,0.0,0.0,-1.5257774676687466,0.0,-1.126917740509886,0.0,0.0,-0.8669275347783001,0.0,-1.364888821637424,0.0,0.0,1.0,-0.8570915419778968,1.0,-1.0748569770162684,0.0,0.0,-0.4417729543927776,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0010655304035032,-0.5793997973574113,0.0,0.0,0.0,1.0,0.0,0
0.8277744484887779,1.0,0.5434956950895488,-1.0780950719578417,0.0,0.0,1.0,0.0,-1.4859572302583868,0.0,-1.126917740509886,0.0,0.0,-0.9531144963488704,0.0,-1.364888821637424,0.0,0.0,1.0,-0.8570915419778968,1.0,-1.0748569770162684,0.0,0.0,-0.4417729543927776,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0010655304035032,-0.5793997973574113,0.0,0.0,0.0,1.0,0.0,0
-0.3708072124687587,0.0,-0.0111329148641068,-0.2232746403473677,1.0,0.0,0.0,0.0,0.695859944517578,1.0,0.8873762157187617,1.0,0.0,-0.035660217704634,1.0,0.3586982278090057,0.0,0.0,0.0,1.16673651648961,1.0,0.9303563370597766,1.0,1.0,2.2636062032690805,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0010655304035032,-0.5793997973574113,0.0,1.0,0.0,0.0,0.0,0
-1.5693888734262953,0.0,-0.857081602773218,1.0386031396490458,0.0,1.0,0.0,0.0,-1.3150620447055927,0.0,0.8873762157187617,0.0,1.0,-0.3630872507726562,0.0,-0.9339920592758166,0.0,0.0,1.0,-0.8570915419778968,1.0,-1.0748569770162684,0.0,0.0,-0.4417729543927776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0010655304035032,1.7259239726366955,0.0,0.0,0.0,0.0,0.0,0
-1.5693888734262953,0.0,-0.770712669405014,1.6084834273893616,0.0,1.0,0.0,0.0,1.326347036848275,1.0,0.8873762157187617,0.0,1.0,2.384665482783634,0.0,1.651388514893828,1.0,0.0,0.0,1.16673651648961,0.0,0.9303563370597766,1.0,0.0,-0.4417729543927776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.99893560374307,1.7259239726366955,0.0,1.0,0.0,0.0,0.0,0
0.8277744484887779,1.0,-0.9940269385642444,-0.1825689055087738,0.0,0.0,0.0,1.0,-0.9682941439237092,0.0,0.8873762157187617,1.0,0.0,-0.5883017282949384,0.0,-0.5030952969142092,1.0,0.0,0.0,1.16673651648961,1.0,-1.0748569770162684,0.0,0.0,-0.4417729543927776,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0010655304035032,-0.5793997973574113,1.0,1.0,1.0,0.0,1.0,0
-0.3708072124687587,0.0,0.751247994272526,0.305899912554354,1.0,0.0,0.0,1.0,0.667653943018573,1.0,0.8873762157187617,1.0,0.0,0.4629113778708172,1.0,-0.0721985345526017,0.0,0.0,0.0,-0.8570915419778968,0.0,0.9303563370597766,0.0,1.0,-0.4417729543927776,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99893560374307,-0.5793997973574113,0.0,1.0,0.0,1.0,0.0,0
0.8277744484887779,1.0,0.6088559689898114,-1.281623746150811,0.0,0.0,1.0,0.0,-1.474342994347032,0.0,-1.126917740509886,0.0,0.0,-1.001410806958971,0.0,-1.364888821637424,0.0,0.0,1.0,-0.8570915419778968,1.0,-1.0748569770162684,0.0,0.0,-0.4417729543927776,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0010655304035032,-0.5793997973574113,0.0,0.0,0.0,1.0,0.0,1
0.8277744484887779,1.0,1.760441747232531,-1.1188008067964357,1.0,0.0,1.0,1.0,0.5000771105833088,1.0,-1.126917740509886,1.0,0.0,-0.82930031823934,1.0,-0.5030952969142092,0.0,1.0,0.0,-0.8570915419778968,1.0,-1.0748569770162684,0.0,0.0,-0.4417729543927776,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99893560374307,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1
0.8277744484887779,1.0,3.2419412889718138,-1.281623746150811,1.0,0.0,1.0,1.0,0.1416949738900705,1.0,-1.126917740509886,1.0,0.0,-0.980028713079772,1.0,-0.9339920592758166,0.0,1.0,0.0,-0.8570915419778968,1.0,-1.0748569770162684,0.0,0.0,-0.4417729543927776,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0010655304035032,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1
0.8277744484887779,1.0,-0.410230750597954,-0.8338606629262776,1.0,0.0,1.0,1.0,1.3396204493183947,1.0,-1.126917740509886,0.0,0.0,-0.4503279500292649,1.0,1.2204917525322203,0.0,0.0,0.0,-0.8570915419778968,0.0,0.9303563370597766,0.0,0.0,-0.4417729543927776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.99893560374307,-0.5793997973574113,1.0,1.0,0.0,0.0,0.0,0
0.8277744484887779,1.0,0.3698241101545657,-1.1188008067964357,0.0,0.0,1.0,1.0,1.034331962505636,1.0,-1.126917740509886,1.0,0.0,-0.8113428718397662,1.0,0.3586982278090057,1.0,1.0,0.0,1.16673651648961,1.0,-1.0748569770162684,0.0,0.0,-0.4417729543927776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.99893560374307,-0.5793997973574113,0.0,0.0,0.0,1.0,0.0,1
-1.5693888734262953,0.0,-1.209560222735348,1.5677776925507676,0.0,1.0,0.0,0.0,0.7024966507526377,0.0,0.8873762157187617,0.0,1.0,1.6440854653146613,0.0,1.651388514893828,1.0,0.0,0.0,1.16673651648961,1.0,0.9303563370597766,1.0,0.0,-0.4417729543927776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.99893560374307,1.7259239726366955,0.0,1.0,0.0,1.0,1.0,0
0.8277744484887779,1.0,1.5705857135222443,-1.2002122764736234,1.0,0.0,1.0,1.0,0.3988673404986443,1.0,-1.126917740509886,1.0,0.0,-0.9101307799058808,1.0,-0.5030952969142092,0.0,1.0,0.0,-0.8570915419778968,1.0,-1.0748569770162684,0.0,0.0,-0.4417729543927776,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0010655304035032,-0.5793997973574113,0.0,0.0,0.0,0.0,0.0,1
0.8277744484887779,1.0,0.4501238752320309,-0.1011574358315858,0.0,0.0,0.0,0.0,-1.5025489958460367,0.0,0.8873762157187617,0.0,0.0,-0.7224557074487222,0.0,-1.364888821637424,0.0,0.0,1.0,-0.8570915419778968,1.0,0.9303563370597766,0.0,0.0,-0.4417729543927776,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0010655304035032,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1
-0.3708072124687587,0.0,0.5528328770753006,-0.3046861100245557,0.0,0.0,0.0,0.0,-1.4842980536996218,0.0,0.8873762157187617,0.0,0.0,-0.7874142452193074,0.0,-1.364888821637424,0.0,0.0,1.0,-0.8570915419778968,1.0,0.9303563370597766,0.0,1.0,-0.4417729543927776,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0010655304035032,1.7259239726366955,1.0,0.0,0.0,1.0,0.0,0
-1.5693888734262953,0.0,-0.9271104676663564,0.7943687306174818,0.0,1.0,0.0,0.0,-1.3399496930870676,0.0,0.8873762157187617,0.0,1.0,-0.4260041717765417,0.0,-0.9339920592758166,0.0,0.0,1.0,-0.8570915419778968,0.0,0.9303563370597766,0.0,0.0,-0.4417729543927776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0010655304035032,-0.5793997973574113,0.0,0.0,0.0,0.0,0.0,0
-0.3708072124687587,0.0,-0.6516635990866789,0.5501343215859179,1.0,0.0,0.0,0.0,1.495583045842304,1.0,0.8873762157187617,0.0,0.0,1.1299053802647645,1.0,1.651388514893828,0.0,0.0,0.0,1.16673651648961,1.0,-1.0748569770162684,1.0,1.0,2.2636062032690805,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.99893560374307,-0.5793997973574113,1.0,1.0,0.0,0.0,0.0,1
0.8277744484887779,1.0,3.3633246547865867,-0.9559778674420596,1.0,0.0,1.0,1.0,0.1848335644179602,1.0,-1.126917740509886,1.0,0.0,-0.7478990819928615,1.0,-0.9339920592758166,0.0,1.0,0.0,-0.8570915419778968,1.0,-1.0748569770162684,0.0,0.0,-0.4417729543927776,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0010655304035032,-0.5793997973574113,0.0,0.0,0.0,1.0,0.0,0
0.8277744484887779,1.0,0.8352826321442919,-0.5489205190561197,1.0,0.0,0.0,1.0,0.7273842991341125,1.0,-1.126917740509886,1.0,0.0,-0.3235501346777512,1.0,-0.0721985345526017,0.0,1.0,0.0,-0.8570915419778968,1.0,0.9303563370597766,0.0,0.0,-0.4417729543927776,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.99893560374307,-0.5793997973574113,1.0,0.0,0.0,0.0,0.0,0
0.8277744484887779,1.0,-0.1443433778608324,-0.8338606629262776,1.0,0.0,1.0,1.0,-0.5153389433808665,0.0,-1.126917740509886,0.0,0.0,-0.7418620431665989,1.0,-0.5030952969142092,0.0,1.0,0.0,-0.8570915419778968,1.0,-1.0748569770162684,0.0,0.0,-0.4417729543927776,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0010655304035032,-0.5793997973574113,1.0,0.0,0.0,1.0,1.0,0
-0.3708072124687587,0.0,-0.5863033251864166,0.5094285867473239,0.0,0.0,0.0,1.0,1.1206091435614158,1.0,0.8873762157187617,0.0,0.0,0.9766743584199908,0.0,1.2204917525322203,1.0,0.0,0.0,1.16673651648961,1.0,0.9303563370597766,0.0,1.0,2.2636062032690805,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.99893560374307,1.7259239726366955,0.0,1.0,0.0,0.0,0.0,0
0.8277744484887779,1.0,-0.4315728808511012,0.143076973199978,1.0,0.0,0.0,0.0,1.313073624378155,1.0,0.8873762157187617,1.0,0.0,0.6074929695426906,0.0,1.2204917525322203,0.0,0.0,0.0,1.16673651648961,0.0,0.9303563370597766,1.0,0.0,-0.4417729543927776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.99893560374307,1.7259239726366955,1.0,1.0,0.0,0.0,0.0,0
0.8277744484887779,1.0,-0.2595019556851042,0.224488442877166,1.0,0.0,0.0,1.0,1.0011484313303365,1.0,0.8873762157187617,0.0,0.0,0.6102370781000828,0.0,0.7895949901706132,0.0,0.0,0.0,-0.8570915419778968,1.0,-1.0748569770162684,0.0,0.0,-0.4417729543927776,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.99893560374307,1.7259239726366955,0.0,1.0,0.0,0.0,0.0,0
0.8277744484887779,1.0,0.366089237360265,-1.281623746150811,0.0,0.0,1.0,0.0,-1.5174815848749217,0.0,-1.126917740509886,0.0,0.0,-1.0019815815389084,0.0,-1.364888821637424,0.0,0.0,1.0,-0.8570915419778968,0.0,0.9303563370597766,0.0,0.0,-0.4417729543927776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0010655304035032,-0.5793997973574113,0.0,0.0,0.0,1.0,0.0,0
0.8277744484887779,1.0,-0.1536805598465837,-0.9152721326034656,1.0,0.0,1.0,1.0,1.113972437326356,1.0,-1.126917740509886,1.0,0.0,-0.5547796981578369,1.0,0.7895949901706132,0.0,0.0,0.0,-0.8570915419778968,1.0,0.9303563370597766,0.0,0.0,-0.4417729543927776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.99893560374307,-0.5793997973574113,0.0,1.0,0.0,0.0,0.0,1
0.8277744484887779,1.0,0.9636688844483788,-0.7931549280876836,1.0,0.0,0.0,1.0,-0.6679831867872458,0.0,-1.126917740509886,1.0,0.0,-0.7648906021802332,0.0,-0.9339920592758166,0.0,1.0,0.0,-0.8570915419778968,0.0,0.9303563370597766,0.0,0.0,-0.4417729543927776,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0010655304035032,-0.5793997973574113,0.0,0.0,0.0,1.0,1.0,0
-0.3708072124687587,0.0,-1.0318202942208587,-0.5896262538947137,0.0,0.0,0.0,1.0,0.5664441729339085,0.0,-1.126917740509886,1.0,0.0,-0.3845571561256917,0.0,1.2204917525322203,1.0,0.0,0.0,1.16673651648961,1.0,-1.0748569770162684,0.0,1.0,-0.4417729543927776,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.99893560374307,1.7259239726366955,0.0,1.0,0.0,0.0,1.0,1
-1.5693888734262953,0.0,-1.0998483344027643,0.183782708038572,0.0,1.0,0.0,0.0,-0.6480730680820658,0.0,0.8873762157187617,1.0,0.0,-0.3109491881822068,1.0,-0.0721985345526017,1.0,1.0,0.0,1.16673651648961,1.0,0.9303563370597766,1.0,0.0,-0.4417729543927776,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99893560374307,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0
0.8277744484887779,1.0,0.5808444230325563,-1.1188008067964357,0.0,0.0,1.0,0.0,-1.4793205240233267,0.0,-1.126917740509886,0.0,0.0,-0.9568464839869236,0.0,-1.364888821637424,0.0,0.0,1.0,-0.8570915419778968,0.0,0.9303563370597766,0.0,0.0,-0.4417729543927776,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0010655304035032,-0.5793997973574113,0.0,0.0,0.0,1.0,0.0,0
0.8277744484887779,1.0,1.4460899537122207,-0.8745663977648716,1.0,0.0,1.0,1.0,0.3325002781480446,1.0,-1.126917740509886,0.0,0.0,-0.6523601984586991,1.0,-0.5030952969142092,0.0,1.0,0.0,-0.8570915419778968,1.0,-1.0748569770162684,0.0,0.0,-0.4417729543927776,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0010655304035032,-0.5793997973574113,0.0,0.0,0.0,1.0,0.0,1
0.8277744484887779,1.0,-0.1334499988774547,1.2828375486806096,0.0,0.0,0.0,1.0,1.135541732590301,1.0,0.8873762157187617,0.0,1.0,1.6990993536732577,0.0,0.7895949901706132,1.0,1.0,0.0,1.16673651648961,0.0,0.9303563370597766,0.0,0.0,-0.4417729543927776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.99893560374307,1.7259239726366955,0.0,0.0,0.0,1.0,0.0,0
